"","ID","AGE","GENDER","RACE","ArrestTime","Hour","Month","Weekday","ShortCode"
"1998",1685,17,"M","B","2016-10-03T19:40:00","19","十月","星期一","39"
"1999",5215,16,"F","B","2017-01-31T13:50:00","13","一月","星期二","27"
"2000",5198,13,"M","B","2017-02-08T12:44:00","12","二月","星期三","49"
"2001",1670,21,"M","B","2016-10-11T13:35:00","13","十月","星期二","25"
"2002",5204,18,"M","B","2017-02-09T23:00:00","23","二月","星期四","90"
"2003",276,20,"M","B","2016-09-09T11:02:00","11","九月","星期五","90"
"2004",269,20,"M","B","2016-09-14T13:22:00","13","九月","星期三","9"
"2005",277,21,"M","B","2016-09-08T10:49:00","10","九月","星期四","90"
"2006",278,16,"M","B","2016-09-09T10:05:00","10","九月","星期五","9"
"2007",279,18,"M","W","2016-09-08T21:15:00","21","九月","星期四","9"
"2008",6204,21,"M","W","2017-03-04T16:42:00","16","三月","星期六","35"
"2009",4107,17,"M","B","2017-01-10T11:15:00","11","一月","星期二","39"
"2010",6668,21,"M","B","2017-03-20T12:20:00","12","三月","星期一","37"
"2011",298,12,"M","B","2016-09-01T18:00:00","18","九月","星期四","9"
"2012",933,19,"M","B","2016-09-03T14:30:00","14","九月","星期六","27"
"2013",6783,19,"M","B","2017-03-21T16:03:00","16","三月","星期二","61"
"2014",6677,21,"M","W","2017-03-22T16:30:00","16","三月","星期三","95"
"2015",308,21,"M","B","2016-08-07T03:17:00","3","八月","星期日","61"
"2016",4640,18,"M","B","2016-12-06T10:00:00","10","十二月","星期二","27"
"2017",5281,19,"M","B","2017-02-15T08:40:00","8","二月","星期三","49"
"2018",322,21,"F","W","2016-08-31T03:10:00","3","八月","星期三","27"
"2019",2708,19,"M","B","2016-11-07T14:05:00","14","十一月","星期一","9"
"2020",6805,14,"F","B","2017-03-17T15:43:00","15","三月","星期五","27"
"2021",6807,13,"M","B","2017-03-13T14:17:00","14","三月","星期一","27"
"2022",6081,21,"M","W","2017-02-27T17:11:00","17","二月","星期一","27"
"2023",5299,21,"M","W","2017-02-07T18:15:00","18","二月","星期二","27"
"2024",4361,13,"F","B","2017-01-09T09:10:00","9","一月","星期一","27"
"2025",6823,16,"F","B","2017-03-16T14:15:00","14","三月","星期四","9"
"2026",6824,10,"F","B","2017-03-21T15:05:00","15","三月","星期二","27"
"2027",346,17,"M","A","2016-08-22T10:00:00","10","八月","星期一","9"
"2028",8,21,"F","B","2016-08-16T04:25:00","4","八月","星期二","27"
"2029",9,17,"M","B","2016-08-29T17:55:00","17","八月","星期一","9"
"2030",4117,16,"M","B","2016-12-29T18:20:00","18","十二月","星期四","39"
"2031",4305,19,"F","B","2017-01-05T21:00:00","21","一月","星期四","27"
"2032",2060,17,"M","B","2016-10-18T11:05:00","11","十月","星期二","55"
"2033",16,18,"M","B","2016-08-21T03:50:00","3","八月","星期日","9"
"2034",2428,19,"M","W","2016-11-09T04:05:00","4","十一月","星期三","9"
"2035",358,21,"M","W","2016-08-21T02:35:00","2","八月","星期日","55"
"2036",3730,12,"F","B","2016-12-20T14:58:00","14","十二月","星期二","27"
"2037",4625,20,"M","B","2017-01-17T16:02:00","16","一月","星期二","49"
"2038",5318,10,"M","O","2017-02-02T13:10:00","13","二月","星期四","27"
"2039",364,15,"F","B","2016-09-16T18:30:00","18","九月","星期五","27"
"2040",3954,18,"M","B","2016-12-23T14:20:00","14","十二月","星期五","27"
"2041",379,18,"M","B","2016-08-19T16:13:00","16","八月","星期五","39"
"2042",2438,18,"F","B","2016-11-11T01:59:00","1","十一月","星期五","27"
"2043",4119,15,"M","B","2016-12-14T21:45:00","21","十二月","星期三","9"
"2044",6819,11,"F","B","2017-03-14T09:00:00","9","三月","星期二","27"
"2045",5328,15,"M","B","2017-02-13T17:30:00","17","二月","星期一","9"
"2046",5331,17,"M","B","2017-02-13T17:30:00","17","二月","星期一","9"
"2047",5332,13,"F","B","2017-02-10T10:55:00","10","二月","星期五","27"
"2048",1793,18,"M","B","2016-10-05T17:08:00","17","十月","星期三","39"
"2049",347,15,"M","B","2016-08-26T19:30:00","19","八月","星期五","31"
"2050",3991,18,"F","B","2016-12-23T16:20:00","16","十二月","星期五","95"
"2051",393,13,"M","W","2016-09-12T20:35:00","20","九月","星期一","35"
"2052",2470,19,"M","B","2016-10-26T17:17:00","17","十月","星期三","39"
"2053",45,21,"M","B","2016-09-13T21:10:00","21","九月","星期二","27"
"2054",2102,15,"F","B","2016-10-31T09:25:00","9","十月","星期一","27"
"2055",4432,19,"F","B","2017-01-11T02:00:00","2","一月","星期三","37"
"2056",3497,15,"M","B","2016-12-09T15:14:00","15","十二月","星期五","39"
"2057",4441,17,"F","H","2017-01-21T20:35:00","20","一月","星期六","55"
"2058",58,21,"F","B","2016-08-11T18:12:00","18","八月","星期四","49"
"2059",2487,20,"M","B","2016-10-30T10:30:00","10","十月","星期日","27"
"2060",172,20,"M","B","2016-08-01T18:08:00","18","八月","星期一","95"
"2061",2363,20,"M","B","2016-09-18T04:05:00","4","九月","星期日","49"
"2062",2933,20,"M","B","2016-11-14T15:40:00","15","十一月","星期一","27"
"2063",4359,11,"M","B","2017-01-03T12:44:00","12","一月","星期二","27"
"2064",5352,21,"F","B","2017-02-16T18:00:00","18","二月","星期四","95"
"2065",2445,20,"M","B","2016-11-12T04:52:00","4","十一月","星期六","90"
"2066",5342,15,"M","B","2017-02-08T15:59:00","15","二月","星期三","27"
"2067",5373,17,"M","W","2017-02-01T14:54:00","14","二月","星期三","27"
"2068",1798,15,"M","B","2016-10-21T10:30:00","10","十月","星期五","39"
"2069",6305,19,"M","B","2017-03-08T10:44:00","10","三月","星期三","90"
"2070",3532,16,"M","B","2016-12-17T09:50:00","9","十二月","星期六","9"
"2071",5349,11,"F","B","2017-02-09T11:45:00","11","二月","星期四","27"
"2072",3490,14,"M","B","2016-12-16T18:00:00","18","十二月","星期五","39"
"2073",1069,21,"M","B","2016-09-12T15:08:00","15","九月","星期一","27"
"2074",4445,17,"M","B","2017-01-20T20:35:00","20","一月","星期五","37"
"2075",5381,21,"F","W","2017-02-02T22:43:00","22","二月","星期四","31"
"2076",6820,17,"M","B","2017-03-13T11:30:00","11","三月","星期一","27"
"2077",4047,19,"M","B","2016-12-28T03:35:00","3","十二月","星期三","15"
"2078",6265,21,"M","B","2017-03-07T23:59:00","23","三月","星期二","27"
"2079",2539,18,"M","B","2016-11-16T16:24:00","16","十一月","星期三","51"
"2080",2849,21,"F","B","2016-11-12T15:20:00","15","十一月","星期六","39"
"2081",569,13,"M","B","2016-09-13T11:00:00","11","九月","星期二","35"
"2082",1079,21,"M","W","2016-09-05T00:15:00","0","九月","星期一","95"
"2083",2547,17,"M","B","2016-11-16T14:03:00","14","十一月","星期三","9"
"2084",386,18,"F","B","2016-09-13T10:55:00","10","九月","星期二","90"
"2085",5386,19,"M","B","2017-02-03T08:30:00","8","二月","星期五","95"
"2086",5389,18,"M","B","2017-02-05T00:54:00","0","二月","星期日","39"
"2087",4700,19,"M","W","2017-01-22T04:50:00","4","一月","星期日","27"
"2088",416,16,"M","B","2016-09-19T15:00:00","15","九月","星期一","9"
"2089",2490,19,"F","W","2016-10-29T23:55:00","23","十月","星期六","51"
"2090",2584,15,"M","B","2016-11-07T21:10:00","21","十一月","星期一","39"
"2091",2582,11,"M","B","2016-11-07T12:40:00","12","十一月","星期一","27"
"2092",2588,12,"M","B","2016-11-08T14:00:00","14","十一月","星期二","9"
"2093",2509,19,"F","W","2016-10-30T02:12:00","2","十月","星期日","55"
"2094",2589,12,"M","U","2016-11-08T14:00:00","14","十一月","星期二","9"
"2095",2334,19,"M","B","2016-10-23T02:40:00","2","十月","星期日","39"
"2096",2594,15,"F","B","2016-11-09T11:40:00","11","十一月","星期三","9"
"2097",5399,21,"M","B","2017-02-04T01:23:00","1","二月","星期六","51"
"2098",1141,18,"F","B","2016-09-11T15:50:00","15","九月","星期日","39"
"2099",5421,18,"M","B","2017-02-04T09:02:00","9","二月","星期六","61"
"2100",5703,21,"M","B","2017-02-21T02:41:00","2","二月","星期二","95"
"2101",6480,21,"M","W","2017-03-11T21:35:00","21","三月","星期六","27"
"2102",2601,17,"M","B","2016-11-16T14:03:00","14","十一月","星期三","39"
"2103",6298,14,"M","B","2017-03-07T10:40:00","10","三月","星期二","9"
"2104",2615,15,"F","B","2016-11-08T14:07:00","14","十一月","星期二","27"
"2105",3612,19,"M","B","2016-12-09T13:15:00","13","十二月","星期五","51"
"2106",2545,20,"F","B","2016-11-15T16:40:00","16","十一月","星期二","90"
"2107",2546,17,"M","B","2016-11-16T14:03:00","14","十一月","星期三","9"
"2108",5422,19,"M","B","2017-02-14T19:35:00","19","二月","星期二","35"
"2109",4745,20,"M","B","2017-01-18T18:18:00","18","一月","星期三","49"
"2110",2552,21,"F","B","2016-11-15T12:18:00","12","十一月","星期二","9"
"2111",3007,20,"M","B","2016-11-19T21:03:00","21","十一月","星期六","90"
"2112",2222,19,"M","B","2016-09-05T22:00:00","22","九月","星期一","27"
"2113",2630,19,"M","B","2016-11-02T11:27:00","11","十一月","星期三","9"
"2114",4566,15,"M","B","2017-01-19T07:00:00","7","一月","星期四","27"
"2115",4540,19,"M","B","2017-01-13T19:55:00","19","一月","星期五","35"
"2116",5432,21,"M","B","2017-02-09T16:26:00","16","二月","星期四","9"
"2117",6532,21,"M","B","2017-03-14T17:00:00","17","三月","星期二","15"
"2118",2642,19,"M","B","2016-11-02T11:50:00","11","十一月","星期三","27"
"2119",1033,20,"F","W","2016-09-10T13:17:00","13","九月","星期六","27"
"2120",4569,15,"M","B","2017-01-19T07:00:00","7","一月","星期四","27"
"2121",439,16,"M","B","2016-08-07T20:52:00","20","八月","星期日","27"
"2122",2560,20,"M","B","2016-10-28T01:16:00","1","十月","星期五","9"
"2123",5433,18,"M","B","2017-02-09T16:26:00","16","二月","星期四","9"
"2124",5434,21,"M","B","2017-02-09T16:26:00","16","二月","星期四","9"
"2125",456,19,"M","B","2016-08-23T17:16:00","17","八月","星期二","33"
"2126",6363,15,"M","W","2017-03-09T12:29:00","12","三月","星期四","9"
"2127",471,21,"M","B","2016-08-15T19:27:00","19","八月","星期一","95"
"2128",3742,21,"M","W","2016-12-12T16:43:00","16","十二月","星期一","39"
"2129",4292,21,"M","B","2017-01-05T16:38:00","16","一月","星期四","61"
"2130",4837,21,"F","B","2017-01-23T03:16:00","3","一月","星期一","33"
"2131",6281,19,"F","W","2017-03-13T17:49:00","17","三月","星期一","9"
"2132",1624,21,"F","B","2016-09-30T23:08:00","23","九月","星期五","37"
"2133",4548,16,"M","B","2017-01-09T02:03:00","2","一月","星期一","27"
"2134",2590,15,"M","O","2016-11-09T10:00:00","10","十一月","星期三","55"
"2135",4571,11,"F","B","2017-01-24T11:30:00","11","一月","星期二","27"
"2136",5133,17,"M","O","2017-01-11T11:30:00","11","一月","星期三","27"
"2137",2668,13,"M","B","2016-11-04T11:00:00","11","十一月","星期五","27"
"2138",2591,17,"F","B","2016-11-14T14:05:00","14","十一月","星期一","9"
"2139",2669,20,"M","B","2016-11-06T17:12:00","17","十一月","星期日","9"
"2140",2674,13,"M","B","2016-11-06T13:40:00","13","十一月","星期日","27"
"2141",224,19,"F","B","2016-08-17T13:30:00","13","八月","星期三","27"
"2142",4890,21,"M","B","2017-01-21T17:57:00","17","一月","星期六","13"
"2143",40,13,"M","B","2016-09-13T11:00:00","11","九月","星期二","35"
"2144",2916,21,"M","B","2016-11-28T12:03:00","12","十一月","星期一","9"
"2145",234,15,"M","B","2016-09-02T19:05:00","19","九月","星期五","37"
"2146",4574,16,"F","B","2017-01-23T12:13:00","12","一月","星期一","27"
"2147",2614,19,"F","B","2016-11-18T11:10:00","11","十一月","星期五","9"
"2148",5167,11,"M","B","2016-11-07T12:55:00","12","十一月","星期一","27"
"2149",240,19,"M","B","2016-08-31T20:52:00","20","八月","星期三","95"
"2150",5494,19,"F","B","2017-02-11T04:07:00","4","二月","星期六","27"
"2151",4942,12,"F","B","2017-01-27T10:35:00","10","一月","星期五","27"
"2152",514,19,"F","B","2016-08-11T08:56:00","8","八月","星期四","90"
"2153",2702,18,"M","B","2016-11-07T20:00:00","20","十一月","星期一","13"
"2154",6212,18,"M","B","2017-03-06T17:58:00","17","三月","星期一","51"
"2155",5505,18,"M","B","2017-02-11T20:50:00","20","二月","星期六","51"
"2156",2710,21,"M","B","2016-11-07T14:05:00","14","十一月","星期一","9"
"2157",2713,20,"F","B","2016-10-09T02:40:00","2","十月","星期日","51"
"2158",479,16,"M","B","2016-09-13T09:15:00","9","九月","星期二","37"
"2159",3145,15,"M","B","2016-12-07T17:43:00","17","十二月","星期三","9"
"2160",5508,21,"F","W","2017-02-15T13:45:00","13","二月","星期三","27"
"2161",2622,19,"M","B","2016-11-18T16:19:00","16","十一月","星期五","27"
"2162",3698,18,"M","B","2016-12-08T16:57:00","16","十二月","星期四","51"
"2163",4276,19,"M","B","2017-01-01T20:43:00","20","一月","星期日","39"
"2164",520,16,"M","B","2016-08-27T18:37:00","18","八月","星期六","39"
"2165",4970,19,"F","B","2017-01-29T23:39:00","23","一月","星期日","9"
"2166",2715,17,"F","B","2016-10-09T02:40:00","2","十月","星期日","51"
"2167",522,21,"F","W","2016-08-13T01:58:00","1","八月","星期六","27"
"2168",1210,18,"M","B","2016-10-02T12:10:00","12","十月","星期日","9"
"2169",2623,19,"M","B","2016-11-18T16:19:00","16","十一月","星期五","27"
"2170",6229,19,"M","W","2017-03-06T22:31:00","22","三月","星期一","33"
"2171",2397,17,"F","B","2016-11-02T19:25:00","19","十一月","星期三","37"
"2172",2629,21,"F","B","2016-11-02T11:27:00","11","十一月","星期三","9"
"2173",271,20,"M","B","2016-09-06T15:00:00","15","九月","星期二","27"
"2174",4603,21,"M","W","2017-01-17T14:45:00","14","一月","星期二","33"
"2175",1211,19,"M","B","2016-09-30T09:55:00","9","九月","星期五","27"
"2176",1974,13,"M","B","2016-10-17T10:52:00","10","十月","星期一","27"
"2177",2042,20,"M","B","2016-10-27T11:12:00","11","十月","星期四","27"
"2178",4149,19,"M","B","2016-12-14T20:40:00","20","十二月","星期三","13"
"2179",306,20,"M","B","2016-09-03T01:05:00","1","九月","星期六","9"
"2180",2985,17,"M","B","2016-11-26T19:35:00","19","十一月","星期六","37"
"2181",4706,20,"F","B","2017-01-26T12:50:00","12","一月","星期四","39"
"2182",1867,19,"M","B","2016-10-18T13:10:00","13","十月","星期二","27"
"2183",557,13,"F","B","2016-08-07T22:29:00","22","八月","星期日","27"
"2184",558,17,"F","B","2016-08-28T05:25:00","5","八月","星期日","15"
"2185",3274,21,"M","B","2016-12-09T04:19:00","4","十二月","星期五","27"
"2186",3752,18,"M","B","2016-12-15T18:42:00","18","十二月","星期四","39"
"2187",5521,20,"M","B","2017-02-07T00:54:00","0","二月","星期二","27"
"2188",1254,16,"M","B","2016-10-04T10:32:00","10","十月","星期二","27"
"2189",5076,21,"M","B","2017-02-08T18:00:00","18","二月","星期三","9"
"2190",6573,19,"M","O","2017-03-17T17:15:00","17","三月","星期五","95"
"2191",1993,20,"F","B","2016-10-04T20:30:00","20","十月","星期二","55"
"2192",4810,21,"M","W","2017-01-21T00:59:00","0","一月","星期六","37"
"2193",353,18,"M","B","2016-08-04T17:11:00","17","八月","星期四","39"
"2194",4363,16,"F","B","2017-01-13T13:24:00","13","一月","星期五","9"
"2195",5822,20,"M","B","2017-02-26T10:15:00","10","二月","星期日","27"
"2196",5088,19,"F","W","2017-02-06T16:42:00","16","二月","星期一","9"
"2197",1994,20,"F","B","2016-10-25T17:00:00","17","十月","星期二","90"
"2198",3733,17,"M","B","2016-12-20T17:38:00","17","十二月","星期二","35"
"2199",4630,21,"M","W","2016-12-16T02:11:00","2","十二月","星期五","51"
"2200",2439,18,"F","B","2016-11-11T02:08:00","2","十一月","星期五","27"
"2201",584,21,"M","W","2016-09-01T06:17:00","6","九月","星期四","39"
"2202",586,20,"F","B","2016-08-26T05:09:00","5","八月","星期五","27"
"2203",365,18,"M","B","2016-08-31T21:29:00","21","八月","星期三","9"
"2204",587,16,"M","B","2016-09-13T09:15:00","9","九月","星期二","37"
"2205",609,19,"F","B","2016-09-08T03:50:00","3","九月","星期四","27"
"2206",626,17,"M","H","2016-09-07T13:24:00","13","九月","星期三","9"
"2207",3255,20,"M","B","2016-12-08T22:11:00","22","十二月","星期四","9"
"2208",3981,16,"M","B","2016-11-16T10:38:00","10","十一月","星期三","9"
"2209",2812,21,"M","W","2016-11-05T02:09:00","2","十一月","星期六","51"
"2210",380,20,"M","B","2016-08-20T00:35:00","0","八月","星期六","37"
"2211",2752,21,"M","B","2016-11-09T23:08:00","23","十一月","星期三","35"
"2212",5144,19,"M","B","2017-01-10T09:00:00","9","一月","星期二","9"
"2213",4406,18,"F","W","2017-01-07T22:20:00","22","一月","星期六","33"
"2214",6139,18,"F","B","2017-02-26T15:04:00","15","二月","星期日","27"
"2215",5132,19,"F","W","2017-01-29T07:10:00","7","一月","星期日","27"
"2216",614,14,"M","W","2016-09-01T18:00:00","18","九月","星期四","9"
"2217",2767,21,"M","W","2016-11-18T02:40:00","2","十一月","星期五","31"
"2218",2773,19,"M","B","2016-11-05T00:18:00","0","十一月","星期六","9"
"2219",3094,19,"M","B","2016-11-24T21:30:00","21","十一月","星期四","27"
"2220",3095,17,"M","B","2016-12-01T15:45:00","15","十二月","星期四","9"
"2221",2774,21,"M","W","2016-11-05T00:18:00","0","十一月","星期六","9"
"2222",655,18,"M","B","2016-08-17T16:29:00","16","八月","星期三","9"
"2223",402,16,"M","B","2016-09-02T11:50:00","11","九月","星期五","9"
"2224",2835,20,"F","B","2016-11-07T14:46:00","14","十一月","星期一","51"
"2225",3106,11,"F","B","2016-12-01T08:58:00","8","十二月","星期四","9"
"2226",5170,12,"M","B","2017-02-08T09:30:00","9","二月","星期三","9"
"2227",2057,13,"M","B","2016-11-01T14:15:00","14","十一月","星期二","9"
"2228",3998,13,"M","B","2016-12-27T15:12:00","15","十二月","星期二","9"
"2229",3349,20,"M","B","2016-12-11T11:24:00","11","十二月","星期日","27"
"2230",5736,18,"M","B","2017-02-22T21:45:00","21","二月","星期三","37"
"2231",5831,18,"M","B","2017-02-25T12:58:00","12","二月","星期六","90"
"2232",4306,18,"M","B","2017-01-05T23:45:00","23","一月","星期四","51"
"2233",1329,20,"M","W","2016-09-15T20:30:00","20","九月","星期四","27"
"2234",4309,21,"F","B","2017-01-02T15:55:00","15","一月","星期一","27"
"2235",6125,19,"M","B","2017-03-03T19:10:00","19","三月","星期五","9"
"2236",2585,14,"M","B","2016-11-14T13:00:00","13","十一月","星期一","55"
"2237",2952,14,"U","B","2016-10-06T10:00:00","10","十月","星期四","9"
"2238",2068,14,"F","B","2016-10-24T13:00:00","13","十月","星期一","27"
"2239",5758,20,"M","B","2017-02-21T20:30:00","20","二月","星期二","9"
"2240",6700,20,"F","B","2017-03-23T20:50:00","20","三月","星期四","27"
"2241",692,21,"M","B","2016-09-06T13:50:00","13","九月","星期二","90"
"2242",2836,21,"F","B","2016-11-07T14:46:00","14","十一月","星期一","51"
"2243",2036,21,"M","B","2016-10-27T16:00:00","16","十月","星期四","9"
"2244",1346,18,"M","B","2016-10-04T10:45:00","10","十月","星期二","90"
"2245",484,15,"F","O","2016-09-04T19:40:00","19","九月","星期日","27"
"2246",5205,18,"M","B","2017-01-21T11:58:00","11","一月","星期六","49"
"2247",5212,10,"M","B","2017-02-01T15:15:00","15","二月","星期三","27"
"2248",5214,16,"F","B","2017-01-31T13:50:00","13","一月","星期二","27"
"2249",5220,17,"F","B","2017-02-02T09:00:00","9","二月","星期四","27"
"2250",6710,21,"F","B","2017-03-23T18:00:00","18","三月","星期四","95"
"2251",714,19,"M","W","2016-08-20T19:00:00","19","八月","星期六","9"
"2252",2055,14,"M","B","2016-10-27T10:00:00","10","十月","星期四","35"
"2253",2928,19,"M","B","2016-11-29T19:05:00","19","十一月","星期二","9"
"2254",2712,15,"M","B","2016-10-06T10:10:00","10","十月","星期四","27"
"2255",2056,16,"F","B","2016-10-31T08:40:00","8","十月","星期一","27"
"2256",1701,12,"M","B","2016-10-12T08:00:00","8","十月","星期三","9"
"2257",2061,10,"M","W","2016-10-27T13:47:00","13","十月","星期四","27"
"2258",521,19,"M","B","2016-08-18T14:08:00","14","八月","星期四","9"
"2259",2066,16,"M","B","2016-10-21T20:56:00","20","十月","星期五","27"
"2260",872,15,"M","B","2016-09-12T17:11:00","17","九月","星期一","95"
"2261",5228,20,"M","B","2017-02-13T23:45:00","23","二月","星期一","27"
"2262",1276,15,"F","B","2016-09-25T20:49:00","20","九月","星期日","9"
"2263",5859,21,"M","B","2017-02-24T13:15:00","13","二月","星期五","37"
"2264",5857,18,"F","B","2017-03-01T09:25:00","9","三月","星期三","39"
"2265",2074,18,"M","B","2016-10-19T21:18:00","21","十月","星期三","39"
"2266",535,21,"M","U","2016-08-24T23:58:00","23","八月","星期三","55"
"2267",6732,19,"M","B","2017-03-23T01:38:00","1","三月","星期四","90"
"2268",3388,21,"M","B","2016-12-13T16:30:00","16","十二月","星期二","27"
"2269",4365,15,"F","B","2017-01-13T13:24:00","13","一月","星期五","9"
"2270",4968,21,"M","B","2017-01-24T23:20:00","23","一月","星期二","43"
"2271",2100,17,"M","B","2016-10-31T08:50:00","8","十月","星期一","27"
"2272",5251,18,"M","B","2017-02-13T11:00:00","11","二月","星期一","35"
"2273",3400,13,"M","B","2016-12-12T16:07:00","16","十二月","星期一","27"
"2274",6735,21,"M","W","2017-03-02T15:15:00","15","三月","星期四","9"
"2275",6539,20,"M","B","2017-03-13T15:44:00","15","三月","星期一","61"
"2276",1400,20,"F","W","2016-09-18T01:30:00","1","九月","星期日","9"
"2277",4552,13,"M","B","2017-01-24T11:05:00","11","一月","星期二","35"
"2278",1088,19,"M","B","2016-09-14T03:54:00","3","九月","星期三","27"
"2279",4465,17,"F","B","2017-01-09T17:09:00","17","一月","星期一","27"
"2280",6552,18,"M","B","2017-03-12T04:04:00","4","三月","星期日","61"
"2281",3278,21,"M","W","2016-11-27T10:36:00","10","十一月","星期日","27"
"2282",2178,18,"M","W","2016-10-28T00:40:00","0","十月","星期五","41"
"2283",2197,17,"M","B","2016-10-29T12:26:00","12","十月","星期六","27"
"2284",5171,12,"M","B","2017-02-08T09:30:00","9","二月","星期三","9"
"2285",2906,19,"F","B","2016-11-25T22:06:00","22","十一月","星期五","27"
"2286",6287,16,"M","B","2017-03-01T16:29:00","16","三月","星期三","9"
"2287",6291,13,"M","B","2017-03-09T13:45:00","13","三月","星期四","33"
"2288",2596,11,"M","B","2016-11-09T12:15:00","12","十一月","星期三","27"
"2289",2946,20,"M","B","2016-11-12T04:52:00","4","十一月","星期六","15"
"2290",4805,18,"M","B","2017-01-24T12:50:00","12","一月","星期二","27"
"2291",2950,10,"M","B","2016-10-12T08:00:00","8","十月","星期三","9"
"2292",2951,16,"F","B","2016-10-11T12:15:00","12","十月","星期二","9"
"2293",4396,21,"M","B","2017-01-07T08:15:00","8","一月","星期六","39"
"2294",5316,15,"F","B","2017-02-01T12:30:00","12","二月","星期三","9"
"2295",5899,20,"M","B","2017-02-25T06:08:00","6","二月","星期六","39"
"2296",662,18,"M","B","2016-08-12T20:59:00","20","八月","星期五","39"
"2297",6623,19,"M","B","2017-03-16T14:23:00","14","三月","星期四","95"
"2298",3993,16,"M","B","2017-01-09T11:00:00","11","一月","星期一","9"
"2299",6624,21,"M","O","2017-03-13T22:39:00","22","三月","星期一","27"
"2300",2972,17,"F","B","2016-11-23T00:42:00","0","十一月","星期三","51"
"2301",3455,13,"F","B","2016-12-13T11:50:00","11","十二月","星期二","27"
"2302",671,12,"M","W","2016-09-13T10:47:00","10","九月","星期二","9"
"2303",5329,16,"M","B","2017-02-13T17:30:00","17","二月","星期一","9"
"2304",4022,21,"M","W","2016-12-28T19:52:00","19","十二月","星期三","15"
"2305",5981,12,"F","W","2017-02-26T20:42:00","20","二月","星期日","27"
"2306",2317,18,"M","B","2016-11-03T14:00:00","14","十一月","星期四","9"
"2307",4440,17,"F","B","2017-01-21T19:55:00","19","一月","星期六","27"
"2308",683,19,"M","B","2016-09-21T01:30:00","1","九月","星期三","9"
"2309",5475,18,"M","B","2017-02-20T13:36:00","13","二月","星期一","37"
"2310",686,20,"M","B","2016-08-13T08:55:00","8","八月","星期六","27"
"2311",2991,17,"M","W","2016-12-01T21:22:00","21","十二月","星期四","43"
"2312",5335,17,"M","W","2017-02-07T10:08:00","10","二月","星期二","33"
"2313",5919,19,"F","B","2017-03-01T21:55:00","21","三月","星期三","27"
"2314",4029,19,"M","B","2016-12-28T03:35:00","3","十二月","星期三","15"
"2315",2437,18,"F","B","2016-11-11T01:40:00","1","十一月","星期五","27"
"2316",3011,21,"F","B","2016-11-17T15:55:00","15","十一月","星期四","55"
"2317",723,19,"M","B","2016-08-22T17:45:00","17","八月","星期一","39"
"2318",3201,14,"F","B","2016-12-01T09:52:00","9","十二月","星期四","27"
"2319",3465,18,"M","B","2016-12-02T12:00:00","12","十二月","星期五","9"
"2320",2945,18,"M","B","2016-11-18T00:40:00","0","十一月","星期五","27"
"2321",5208,14,"M","B","2017-02-03T09:40:00","9","二月","星期五","27"
"2322",382,21,"F","B","2016-08-20T02:30:00","2","八月","星期六","27"
"2323",3027,18,"M","B","2016-11-29T09:58:00","9","十一月","星期二","90"
"2324",1272,12,"M","B","2016-09-26T10:30:00","10","九月","星期一","9"
"2325",5943,16,"F","B","2017-02-21T12:30:00","12","二月","星期二","9"
"2326",111,20,"F","B","2016-08-23T02:15:00","2","八月","星期二","95"
"2327",5172,12,"M","B","2017-02-09T09:30:00","9","二月","星期四","9"
"2328",135,21,"M","W","2016-08-21T04:55:00","4","八月","星期日","37"
"2329",4274,20,"M","B","2017-01-05T11:23:00","11","一月","星期四","33"
"2330",748,15,"M","B","2016-09-03T10:25:00","10","九月","星期六","39"
"2331",5930,16,"M","B","2017-02-17T19:57:00","19","二月","星期五","39"
"2332",3065,15,"M","B","2016-12-01T16:40:00","16","十二月","星期四","9"
"2333",3069,21,"M","B","2016-12-02T10:00:00","10","十二月","星期五","27"
"2334",3074,21,"M","B","2016-11-27T11:45:00","11","十一月","星期日","27"
"2335",1903,21,"M","W","2016-10-14T16:35:00","16","十月","星期五","49"
"2336",3099,16,"F","B","2016-11-15T08:24:00","8","十一月","星期二","27"
"2337",788,18,"M","B","2016-08-11T20:02:00","20","八月","星期四","39"
"2338",792,20,"M","B","2016-07-22T15:50:00","15","七月","星期五","39"
"2339",1039,19,"M","W","2016-09-27T13:35:00","13","九月","星期二","90"
"2340",3101,16,"M","H","2016-11-16T12:35:00","12","十一月","星期三","9"
"2341",1503,20,"F","B","2016-09-24T14:00:00","14","九月","星期六","9"
"2342",3107,16,"F","B","2016-11-23T12:41:00","12","十一月","星期三","27"
"2343",4892,19,"M","B","2017-01-21T22:00:00","22","一月","星期六","95"
"2344",2101,15,"F","B","2016-10-31T08:50:00","8","十月","星期一","27"
"2345",5942,15,"M","B","2017-02-20T17:00:00","17","二月","星期一","90"
"2346",1941,21,"F","B","2016-10-13T02:50:00","2","十月","星期四","27"
"2347",3127,18,"M","B","2016-12-06T10:00:00","10","十二月","星期二","90"
"2348",2307,20,"M","B","2016-11-08T13:45:00","13","十一月","星期二","41"
"2349",3148,19,"M","B","2016-11-18T20:15:00","20","十一月","星期五","51"
"2350",4914,17,"M","B","2017-02-02T16:00:00","16","二月","星期四","27"
"2351",1463,21,"M","W","2016-09-22T19:38:00","19","九月","星期四","15"
"2352",6026,21,"M","W","2017-03-02T15:15:00","15","三月","星期四","9"
"2353",5735,18,"M","B","2017-02-22T22:00:00","22","二月","星期三","9"
